fecha;hora;tmed;tmax;tmin;hrmed;hrmax;hrmin;radmed;radmax;vvmed;vvmax;dvmed;prec;dewpt;dpv
16/07/20;10:00:00;  30.7; 31.4;  29.7;  34.0; 38.9;  30.8;  901.2;  941.0;    1.6;    4.4;   45.7;   0.0;  13.0;   2.9
16/07/20;11:00:00;  31.5; 32.7;  30.7;  33.5; 37.7;  30.6;  975.0; 1012.0;    1.9;    4.7;   54.1;   0.0;  13.5;   3.1
16/07/20;12:00:00;  32.2; 33.1;  31.5;  32.0; 33.9;  29.5;  985.8; 1062.0;    2.1;    4.8;   49.8;   0.0;  13.4;   3.3
16/07/20;13:00:00;  31.9; 32.8;  31.2;  31.4; 33.3;  29.4;  862.7;  989.0;    2.2;    5.4;   56.3;   0.0;  12.9;   3.2
16/07/20;14:00:00;  32.1; 33.0;  31.3;  29.7; 31.9;  27.3;  805.9;  918.0;    2.0;    4.7;   54.1;   0.0;  12.2;   3.4
16/07/20;15:00:00;  31.8; 33.1;  30.9;  31.5; 35.0;  26.9;  656.8;  808.0;    2.1;    5.1;   51.4;   0.0;  12.8;   3.2
16/07/20;16:00:00;  30.7; 31.4;  29.7;  37.5; 40.7;  34.0;  501.7;  614.6;    1.6;    4.9;   88.7;   0.0;  14.5;   2.8
16/07/20;17:00:00;  29.3; 30.2;  28.6;  40.1; 42.5;  38.2;  298.8;  401.9;    1.4;    4.1;  106.5;   0.0;  14.4;   2.4
16/07/20;18:00:00;  27.9; 28.8;  26.9;  43.2; 47.1;  40.3;  108.9;  197.8;    1.1;    3.5;  101.4;   0.0;  14.3;   2.1
16/07/20;19:00:00;  25.8; 27.0;  24.9;  53.6; 58.7;  47.1;    5.0;   30.1;    1.1;    3.5;  110.4;   0.0;  15.6;   1.5
16/07/20;20:00:00;  24.5; 25.0;  24.1;  61.7; 64.7;  58.8;    0.0;    0.0;    0.9;    2.5;   94.4;   0.0;  16.7;   1.2
16/07/20;21:00:00;  23.8; 24.2;  23.6;  66.2; 67.6;  64.7;    0.0;    0.0;    0.5;    1.8;  115.4;   0.0;  17.2;   1.0
16/07/20;22:00:00;  23.2; 23.8;  22.4;  68.6; 69.4;  67.2;    0.0;    0.0;    0.4;    1.6;  149.3;   0.0;  17.2;   0.9
16/07/20;23:00:00;  22.1; 22.6;  21.7;  70.0; 71.3;  68.9;    0.0;    0.0;    0.5;    1.2;  183.1;   0.0;  16.4;   0.8
17/07/20;00:00:00;  21.6; 21.9;  21.3;  71.9; 73.5;  70.8;    0.0;    0.0;    0.5;    1.1;  189.3;   0.0;  16.3;   0.7
17/07/20;01:00:00;  21.2; 21.6;  20.9;  74.4; 75.6;  73.4;    0.0;    0.0;    0.4;    1.0;  194.1;   0.0;  16.5;   0.6
17/07/20;02:00:00;  20.8; 21.2;  20.4;  76.4; 78.1;  74.1;    0.0;    0.0;    0.3;    1.0;  192.3;   0.0;  16.5;   0.6
17/07/20;03:00:00;  20.4; 20.7;  20.1;  78.6; 79.7;  77.7;    0.0;    0.0;    0.4;    0.8;  190.8;   0.0;  16.6;   0.5
17/07/20;04:00:00;  20.2; 20.4;  20.0;  79.1; 79.8;  78.5;    0.3;    4.3;    0.4;    1.2;  191.2;   0.0;  16.5;   0.5
17/07/20;05:00:00;  20.7; 22.2;  20.1;  78.3; 79.7;  74.4;   50.1;  124.8;    0.2;    1.0;  182.0;   0.0;  16.8;   0.5
17/07/20;06:00:00;  23.4; 24.7;  22.1;  69.3; 74.4;  66.1;  220.7;  326.9;    0.4;    1.2;    5.4;   0.0;  17.4;   0.9
17/07/20;07:00:00;  25.5; 26.4;  24.5;  63.0; 67.5;  58.5;  423.8;  526.8;    0.5;    1.6;    2.0;   0.0;  17.9;   1.2
17/07/20;08:00:00;  27.8; 29.3;  26.4;  52.2; 59.7;  45.1;  616.0;  711.5;    0.7;    2.9;   19.3;   0.0;  17.1;   1.8
17/07/20;09:00:00;  29.9; 31.0;  29.2;  40.5; 48.3;  32.9;  764.0;  875.0;    1.2;    3.4;   65.3;   0.0;  14.9;   2.5
17/07/20;10:00:00;  30.9; 31.6;  30.3;  34.0; 36.4;  32.3;  889.7;  946.0;    1.3;    4.0;   98.5;   0.0;  13.2;   3.0
17/07/20;11:00:00;  31.2; 32.2;  30.7;  33.8; 36.1;  31.2;  961.8; 1004.0;    1.7;    4.9;  103.0;   0.0;  13.4;   3.0
17/07/20;12:00:00;  31.3; 32.1;  30.8;  33.9; 37.7;  31.8; 1002.7; 1055.0;    1.8;    5.4;  141.1;   0.0;  13.6;   3.0
17/07/20;13:00:00;  31.9; 32.8;  31.2;  33.3; 35.2;  31.1;  942.3; 1038.0;    1.7;    5.1;  124.1;   0.0;  13.8;   3.2
17/07/20;14:00:00;  31.2; 32.0;  30.1;  35.6; 41.2;  33.0;  795.9;  900.0;    2.2;    5.3;  131.1;   0.0;  14.2;   2.9
17/07/20;15:00:00;  30.3; 31.1;  29.7;  40.9; 43.1;  39.0;  681.9;  771.5;    2.2;    6.1;  124.2;   0.0;  15.6;   2.6
17/07/20;16:00:00;  29.6; 30.1;  29.0;  43.5; 45.4;  42.0;  481.4;  595.3;    1.9;    4.9;  129.3;   0.0;  15.9;   2.3
17/07/20;17:00:00;  28.4; 29.1;  27.9;  48.2; 49.9;  45.4;  238.5;  376.2;    1.7;    5.1;  122.3;   0.0;  16.4;   2.0
17/07/20;18:00:00;  26.9; 28.1;  26.0;  54.5; 59.1;  49.5;   77.2;  206.3;    1.8;    4.8;  115.7;   0.0;  17.0;   1.6
17/07/20;19:00:00;  25.6; 26.1;  24.9;  61.2; 63.7;  58.9;    5.2;   23.7;    1.1;    3.8;  129.2;   0.0;  17.5;   1.3
17/07/20;20:00:00;  24.6; 25.1;  24.2;  65.3; 67.4;  63.5;    0.0;    0.0;    0.9;    2.8;  110.4;   0.0;  17.7;   1.1
17/07/20;21:00:00;  23.9; 24.3;  23.6;  68.0; 70.3;  66.4;    0.0;    0.0;    0.8;    2.4;   63.5;   0.0;  17.6;   0.9
17/07/20;22:00:00;  23.5; 23.8;  23.3;  70.6; 71.6;  69.5;    0.0;    0.0;    0.6;    2.6;   88.0;   0.0;  17.9;   0.9
17/07/20;23:00:00;  23.2; 23.5;  22.9;  72.3; 73.0;  71.4;    0.0;    0.0;    0.3;    1.4;  103.3;   0.0;  17.9;   0.8
18/07/20;00:00:00;  22.5; 23.0;  22.0;  74.0; 76.4;  72.9;    0.0;    0.0;    0.1;    0.6;  147.1;   0.0;  17.7;   0.7
18/07/20;01:00:00;  22.2; 22.4;  21.9;  76.0; 76.9;  75.3;    0.0;    0.0;    0.2;    0.8;  162.4;   0.0;  17.8;   0.6
18/07/20;02:00:00;  21.8; 22.0;  21.6;  77.0; 77.8;  75.8;    0.0;    0.0;    0.2;    1.0;  203.0;   0.0;  17.6;   0.6
18/07/20;03:00:00;  21.4; 21.7;  21.1;  78.8; 79.8;  77.5;    0.0;    0.0;    0.3;    0.8;  192.6;   0.0;  17.5;   0.5
18/07/20;04:00:00;  21.5; 21.8;  21.1;  79.0; 80.1;  78.1;    0.4;    4.3;    0.2;    0.9;  190.6;   0.0;  17.7;   0.5
18/07/20;05:00:00;  22.0; 23.0;  21.6;  77.5; 78.3;  74.8;   44.2;  135.5;    0.3;    0.9;  190.6;   0.0;  17.9;   0.6
18/07/20;06:00:00;  23.7; 24.9;  22.9;  71.9; 74.9;  67.2;  169.9;  339.9;    0.4;    1.8;  320.1;   0.0;  18.3;   0.8
18/07/20;07:00:00;  25.4; 26.5;  24.6;  64.7; 68.8;  57.0;  338.7;  636.5;    0.6;    2.6;   10.1;   0.0;  18.2;   1.1
18/07/20;08:00:00;  26.1; 27.7;  25.4;  59.0; 61.4;  53.9;  354.5;  830.0;    0.9;    2.6;   50.5;   0.0;  17.4;   1.4
18/07/20;09:00:00;  27.8; 28.7;  26.7;  52.0; 56.1;  48.3;  480.3; 1118.0;    1.0;    3.2;   43.8;   0.0;  17.1;   1.8
18/07/20;10:00:00;  29.4; 30.8;  28.4;  46.9; 51.5;  43.1;  603.6; 1197.0;    1.2;    3.9;   49.6;   0.0;  16.9;   2.2
18/07/20;11:00:00;  30.8; 32.0;  29.2;  39.7; 48.5;  33.4;  853.0; 1214.0;    1.5;    5.0;   66.0;   0.0;  15.5;   2.7
18/07/20;12:00:00;  31.6; 32.4;  30.9;  33.1; 36.1;  31.2;  984.7; 1073.0;    1.5;    4.0;  117.6;   0.0;  13.4;   3.1
18/07/20;13:00:00;  31.6; 32.4;  31.1;  33.9; 36.3;  31.2;  938.0;  972.0;    1.7;    4.2;  113.6;   0.0;  13.8;   3.1
18/07/20;14:00:00;  31.3; 32.1;  30.6;  36.6; 39.7;  34.2;  834.2;  898.0;    2.0;    5.9;  118.0;   0.0;  14.7;   2.9
18/07/20;15:00:00;  30.6; 31.2;  30.0;  39.9; 41.9;  37.9;  681.5;  765.0;    2.1;    5.1;  116.3;   0.0;  15.4;   2.6
18/07/20;16:00:00;  30.0; 30.7;  29.5;  40.3; 42.0;  38.6;  489.5;  591.0;    1.9;    5.0;  115.2;   0.0;  15.0;   2.5
18/07/20;17:00:00;  29.2; 30.1;  28.3;  41.7; 44.6;  39.7;  288.3;  389.1;    1.6;    4.6;  123.4;   0.0;  14.8;   2.4
18/07/20;18:00:00;  27.7; 28.6;  26.6;  49.3; 54.2;  44.0;   99.5;  184.9;    1.5;    4.0;  114.7;   0.0;  16.1;   1.9
18/07/20;19:00:00;  26.0; 26.8;  25.5;  56.2; 58.0;  54.0;    5.2;   28.0;    1.1;    3.9;  138.3;   0.0;  16.6;   1.5
18/07/20;20:00:00;  25.1; 25.6;  24.4;  58.9; 61.6;  56.3;    0.0;    0.0;    0.8;    2.7;   40.9;   0.0;  16.5;   1.3
18/07/20;21:00:00;  24.9; 25.5;  24.1;  59.2; 62.6;  56.6;    0.0;    0.0;    0.4;    2.4;  198.6;   0.0;  16.4;   1.3
18/07/20;22:00:00;  23.9; 24.3;  23.5;  64.9; 67.1;  61.9;    0.0;    0.0;    0.1;    0.9;  182.0;   0.0;  16.9;   1.0
18/07/20;23:00:00;  23.0; 23.6;  22.5;  68.5; 70.4;  66.1;    0.0;    0.0;    0.2;    1.1;  182.7;   0.0;  16.9;   0.9
19/07/20;00:00:00;  22.4; 22.8;  21.8;  72.0; 75.5;  70.1;    0.0;    0.0;    0.2;    1.1;  170.8;   0.0;  17.1;   0.8
19/07/20;01:00:00;  21.9; 22.2;  21.6;  76.1; 77.0;  75.0;    0.0;    0.0;    0.1;    0.8;  174.6;   0.0;  17.5;   0.6
19/07/20;02:00:00;  21.4; 21.7;  21.2;  77.0; 78.1;  76.2;    0.0;    0.0;    0.2;    0.8;  191.5;   0.0;  17.2;   0.6
19/07/20;03:00:00;  21.0; 21.3;  20.7;  76.6; 77.7;  76.1;    0.0;    0.0;    0.5;    1.0;  191.3;   0.0;  16.8;   0.6
19/07/20;04:00:00;  20.8; 21.0;  20.5;  78.4; 79.4;  77.6;    0.3;    4.3;    0.3;    1.1;  184.4;   0.0;  16.9;   0.5
19/07/20;05:00:00;  21.1; 22.8;  20.4;  78.0; 79.7;  73.0;   50.4;  118.3;    0.1;    0.8;  184.6;   0.0;  17.1;   0.6
19/07/20;06:00:00;  23.8; 25.1;  22.7;  68.9; 73.0;  63.9;  213.6;  311.8;    0.3;    1.1;   12.7;   0.0;  17.7;   0.9
19/07/20;07:00:00;  25.8; 27.0;  25.0;  62.0; 65.6;  57.0;  416.1;  520.3;    0.5;    1.5;   47.7;   0.0;  18.0;   1.3
19/07/20;08:00:00;  27.8; 29.4;  27.0;  53.6; 57.8;  47.0;  610.4;  698.6;    0.7;    2.0;   47.6;   0.0;  17.5;   1.7
19/07/20;09:00:00;  30.4; 31.7;  29.3;  41.2; 47.7;  29.6;  772.5;  845.0;    0.9;    2.3;   43.8;   0.0;  15.7;   2.6
19/07/20;10:00:00;  31.6; 32.4;  30.9;  31.8; 34.6;  30.2;  890.7;  929.0;    1.2;    3.4;  133.5;   0.0;  12.8;   3.2
19/07/20;11:00:00;  32.6; 33.2;  31.7;  30.8; 33.0;  28.7;  954.7;  974.0;    1.4;    4.2;  187.1;   0.0;  13.1;   3.4
19/07/20;12:00:00;  33.6; 34.2;  32.8;  30.7; 33.8;  27.8;  965.2;  978.0;    1.4;    4.8;  157.3;   0.0;  14.0;   3.6
19/07/20;13:00:00;  33.7; 34.4;  33.0;  30.8; 34.0;  27.2;  920.7;  954.0;    1.7;    4.7;  145.9;   0.0;  14.1;   3.6
19/07/20;14:00:00;  33.8; 34.6;  33.1;  28.4; 30.0;  26.9;  824.0;  881.0;    2.0;    5.0;  150.8;   0.0;  13.0;   3.8
19/07/20;15:00:00;  33.0; 34.3;  32.1;  30.3; 32.8;  28.0;  673.4;  754.2;    2.3;    6.4;  160.3;   0.0;  13.3;   3.5
19/07/20;16:00:00;  32.0; 32.7;  31.1;  30.3; 33.0;  28.7;  486.5;  584.5;    2.5;    6.9;  159.7;   0.0;  12.4;   3.3
19/07/20;17:00:00;  31.1; 31.6;  30.3;  29.1; 32.0;  27.6;  270.9;  384.7;    1.9;    5.4;  148.2;   0.0;  11.0;   3.2
19/07/20;18:00:00;  29.2; 30.3;  28.5;  40.2; 45.5;  31.4;   59.5;  163.4;    1.3;    4.8;  168.6;   0.0;  14.3;   2.4
19/07/20;19:00:00;  27.8; 28.8;  26.8;  48.7; 56.3;  42.4;    2.1;   12.9;    0.5;    2.2;   71.6;   0.0;  16.0;   1.9
19/07/20;20:00:00;  25.8; 26.9;  24.9;  61.5; 65.0;  56.4;    0.0;    0.0;    0.6;    2.7;   29.3;   0.0;  17.8;   1.3
19/07/20;21:00:00;  24.5; 25.0;  23.9;  66.6; 69.5;  64.1;    0.0;    0.0;    0.1;    0.8;  297.1;   0.0;  17.9;   1.0
19/07/20;22:00:00;  24.1; 24.5;  23.8;  69.7; 71.1;  68.0;    0.0;    0.0;    0.1;    1.0;  352.1;   0.0;  18.2;   0.9
19/07/20;23:00:00;  23.9; 24.0;  23.6;  71.5; 72.0;  70.9;    0.0;    0.0;    0.1;    0.7;  355.4;   0.0;  18.4;   0.8
20/07/20;00:00:00;  24.4; 25.0;  23.6;  69.3; 72.6;  66.4;    0.0;    0.0;    0.7;    3.7;  234.0;   0.0;  18.5;   0.9
20/07/20;01:00:00;  24.2; 24.8;  23.5;  69.7; 71.7;  67.5;    0.0;    0.0;    0.3;    1.3;   34.6;   0.0;  18.3;   0.9
20/07/20;02:00:00;  23.8; 24.1;  23.4;  70.4; 72.1;  68.0;    0.0;    0.0;    0.3;    1.1;  150.3;   0.0;  18.1;   0.9
20/07/20;03:00:00;  23.0; 23.6;  22.7;  74.4; 77.0;  71.9;    0.0;    0.0;    0.1;    0.7;  193.0;   0.0;  18.2;   0.7
20/07/20;04:00:00;  22.2; 22.8;  21.7;  72.3; 73.3;  71.3;    0.1;    2.2;    0.4;    1.2;  183.9;   0.0;  17.0;   0.7
20/07/20;05:00:00;  21.9; 22.7;  21.6;  69.9; 72.1;  67.7;   27.7;  109.7;    0.4;    1.4;  180.3;   0.0;  16.2;   0.8
20/07/20;06:00:00;  24.6; 25.8;  22.6;  65.5; 67.7;  62.8;  201.7;  298.9;    0.3;    1.5;  255.8;   0.0;  17.7;   1.1
20/07/20;07:00:00;  26.8; 27.4;  25.8;  60.5; 64.3;  57.4;  402.9;  505.3;    0.5;    1.8;  356.7;   0.0;  18.5;   1.4
20/07/20;08:00:00;  28.8; 30.3;  27.4;  51.0; 57.8;  47.0;  600.5;  683.5;    0.7;    2.7;   19.8;   0.0;  17.6;   1.9
